LogID,Timestamp,SourceIP,DestinationIP,DataVolume,AnomalyScore
NET_2563,2023-11-15 08:02:00,192.168.70.217,10.0.122.164,28.225918721635065,0.4158245719609397
NET_2564,2023-06-07 19:55:00,192.168.145.39,10.0.216.74,152.73723615268509,0.13618805685002655
NET_2565,2023-02-02 15:13:00,192.168.43.175,10.0.172.31,6.419980107506044,0.7601985536014023
NET_2566,2023-04-04 18:43:00,192.168.8.126,10.0.244.47,122.8948741025166,0.7056677830928264
NET_2567,2023-02-25 17:04:00,192.168.44.118,10.0.38.20,351.5442484369349,0.7802590191254607
NET_2568,2023-10-01 09:00:00,192.168.55.24,10.0.80.56,253.5744171045818,0.16861876734377312
NET_2569,2023-10-06 05:09:00,192.168.122.35,10.0.198.207,236.67581625792113,0.09569818854787593
NET_2570,2023-06-30 20:27:00,192.168.185.118,10.0.59.123,30.632745774034834,0.22700834299241301
NET_2571,2023-03-13 15:11:00,192.168.85.158,10.0.32.168,332.6520550984584,0.7035840063724496
NET_2572,2023-09-21 05:44:00,192.168.172.125,10.0.124.24,466.16351360053636,0.12319039183056912
NET_2573,2023-08-16 08:07:00,192.168.92.27,10.0.98.255,176.29617219671675,0.028543516167352845
NET_2574,2023-04-10 08:37:00,192.168.120.166,10.0.157.118,63.10345662659668,0.33415568433946663
NET_2575,2023-03-03 10:54:00,192.168.115.19,10.0.58.214,424.112365038759,0.1297698011666537
NET_2576,2023-09-01 04:37:00,192.168.190.33,10.0.200.53,357.9379782414352,0.87536767513949
NET_2577,2023-11-05 13:06:00,192.168.213.199,10.0.252.16,394.5088348317295,0.20832488135695637
NET_2578,2023-04-08 23:47:00,192.168.27.162,10.0.242.28,392.0525079098143,0.5905943644343269
NET_2579,2023-03-03 11:12:00,192.168.235.62,10.0.41.50,208.88082265623777,0.6257508196424753
NET_2580,2023-06-03 00:25:00,192.168.67.190,10.0.166.140,179.59780795404595,0.356658229761984
NET_2581,2023-11-24 20:56:00,192.168.116.173,10.0.46.252,258.72697451319914,0.866276559334116
NET_2582,2023-04-14 01:49:00,192.168.142.222,10.0.145.77,390.27268406843945,0.5394475715256085
NET_2583,2023-10-29 15:39:00,192.168.220.185,10.0.142.163,429.6324184584434,0.5196490778628429
NET_2584,2023-05-08 12:48:00,192.168.37.87,10.0.223.190,407.46814570383225,0.5196194375360997
NET_2585,2023-10-30 02:35:00,192.168.243.57,10.0.210.54,382.18576569635496,0.9468564683751066
NET_2586,2023-10-05 03:52:00,192.168.101.243,10.0.197.187,224.50528409125886,0.5241933342333384
NET_2587,2023-04-16 17:10:00,192.168.94.137,10.0.216.214,138.13113804140727,0.9805396249608864
NET_2588,2023-05-17 07:40:00,192.168.134.215,10.0.200.105,188.19952701183476,0.9579528515412864
NET_2589,2023-10-24 06:30:00,192.168.152.26,10.0.117.145,162.0621413024634,0.28913794496622647
NET_2590,2023-09-29 00:32:00,192.168.196.221,10.0.46.82,417.9348919845487,0.44856804255856153
NET_2591,2023-09-30 05:43:00,192.168.80.245,10.0.60.187,293.65862489205483,0.38638112941719127
NET_2592,2023-07-25 18:58:00,192.168.18.187,10.0.12.47,295.39393117215707,0.9492049699953654
NET_2593,2023-10-27 19:17:00,192.168.69.3,10.0.184.77,486.31772691199535,0.9621456980784616
NET_2594,2023-05-28 16:11:00,192.168.65.66,10.0.102.209,25.581936195868675,0.7574780746399367
NET_2595,2023-01-06 18:58:00,192.168.121.103,10.0.158.230,328.6653281966821,0.6339398517691031
NET_2596,2023-02-10 00:49:00,192.168.224.150,10.0.174.106,162.58993880248906,0.43866843654222165
NET_2597,2023-07-29 17:42:00,192.168.164.117,10.0.241.168,140.59093805515843,0.9167094410953774
NET_2598,2023-02-13 05:08:00,192.168.36.224,10.0.124.245,211.84244874239235,0.7302959393759443
NET_2599,2023-01-01 15:41:00,192.168.120.126,10.0.35.1,275.93955149991984,0.8710401416275492
NET_2600,2023-03-22 04:03:00,192.168.245.53,10.0.187.192,14.982887126678401,0.2403902660391668
NET_2601,2023-05-20 20:39:00,192.168.176.31,10.0.131.204,287.43975329428093,0.6965516871824489
NET_2602,2023-06-29 22:23:00,192.168.154.12,10.0.62.102,438.2404475414015,0.44288694163391673
NET_2603,2023-04-10 04:44:00,192.168.220.115,10.0.137.134,110.4595587004135,0.5511290707157135
NET_2604,2023-11-20 10:55:00,192.168.212.127,10.0.106.192,2.261642330159578,0.8262685050762143
NET_2605,2023-03-18 16:36:00,192.168.87.126,10.0.189.18,360.92532477430024,0.10924742494736872
NET_2606,2023-06-04 06:13:00,192.168.170.228,10.0.238.90,230.40160667147407,0.636936443103062
NET_2607,2023-12-17 15:16:00,192.168.119.58,10.0.61.103,378.8813419743085,0.43666447830237454
NET_2608,2023-10-02 15:03:00,192.168.118.127,10.0.164.140,244.64287416695225,0.7581634990876622
NET_2609,2023-06-03 01:26:00,192.168.236.104,10.0.177.229,341.73862336800437,0.5806818596438436
NET_2610,2023-04-23 18:20:00,192.168.239.220,10.0.230.107,230.0646793411156,0.3727551336888295
NET_2611,2023-06-06 15:59:00,192.168.230.229,10.0.102.141,379.43041141281003,0.1612472054112919
NET_2612,2023-05-17 06:33:00,192.168.14.40,10.0.33.174,186.46548445147747,0.3179972087384052
NET_2613,2023-05-13 11:38:00,192.168.128.181,10.0.47.138,416.8425448557875,0.950320556589792
NET_2614,2023-03-02 11:11:00,192.168.110.149,10.0.227.125,128.10283406172658,0.5814054285118521
NET_2615,2023-11-28 04:40:00,192.168.21.144,10.0.193.119,462.3562990335627,0.6096461734750636
NET_2616,2023-03-26 23:25:00,192.168.30.68,10.0.132.152,343.51073570688595,0.5289112880394767
NET_2617,2023-11-01 12:37:00,192.168.187.18,10.0.51.194,39.77448071424591,0.17587784468048873
NET_2618,2023-05-30 04:10:00,192.168.42.15,10.0.243.45,380.8615755108977,0.7927797249452562
NET_2619,2023-02-11 10:30:00,192.168.245.25,10.0.107.144,344.680197601283,0.3745739580067664
NET_2620,2023-07-18 04:00:00,192.168.32.55,10.0.118.142,399.7660679105401,0.4972584801317328
NET_2621,2023-06-23 05:53:00,192.168.183.73,10.0.83.57,351.14112635505154,0.5029424391765573
NET_2622,2023-05-26 23:27:00,192.168.173.112,10.0.199.73,187.08345923176594,0.34969281095388705
NET_2623,2023-08-14 02:35:00,192.168.104.43,10.0.149.57,127.49681751844058,0.3083105276463384
NET_2624,2023-01-02 20:07:00,192.168.145.99,10.0.166.188,56.40905542084869,0.3198875382596239
NET_2625,2023-03-04 08:41:00,192.168.41.112,10.0.76.65,386.85190618511217,0.050903085846718765
NET_2626,2023-12-07 06:42:00,192.168.146.120,10.0.118.142,130.12547687548687,0.11468964996630593
NET_2627,2023-09-12 00:36:00,192.168.248.101,10.0.66.225,22.383194724417756,0.9923635660228984
NET_2628,2023-04-23 14:06:00,192.168.202.211,10.0.239.182,473.7040111704224,0.8449924574581311
NET_2629,2023-03-23 16:23:00,192.168.184.45,10.0.157.134,13.16869018533182,0.1301035817433145
NET_2630,2023-03-04 10:38:00,192.168.52.41,10.0.212.78,81.74134692786282,0.509099101857527
NET_2631,2023-10-18 20:38:00,192.168.143.250,10.0.35.130,279.32757095186406,0.4567476517661999
NET_2632,2023-11-10 02:23:00,192.168.64.57,10.0.30.130,357.6461021284759,0.4459822752064597
NET_2633,2023-04-07 19:01:00,192.168.75.53,10.0.102.2,32.13494790392438,0.8343257944476578
NET_2634,2023-06-07 09:45:00,192.168.131.152,10.0.31.60,488.3678235762826,0.6092206545942348
NET_2635,2023-10-02 09:58:00,192.168.90.168,10.0.188.95,126.5566487434333,0.31848163314268907
NET_2636,2023-09-12 23:33:00,192.168.14.222,10.0.243.197,112.43221998478919,0.01812613595589474
NET_2637,2023-10-06 04:37:00,192.168.137.26,10.0.232.71,97.64361142216697,0.15448658198886356
NET_2638,2023-06-29 14:20:00,192.168.73.146,10.0.218.131,361.32574473871915,0.0788405802700417
NET_2639,2023-05-01 01:04:00,192.168.77.188,10.0.253.136,255.86260164721554,0.8257451369946421
NET_2640,2023-09-06 12:38:00,192.168.77.48,10.0.110.124,297.44683926241,0.342693264436164
NET_2641,2023-08-07 04:27:00,192.168.176.120,10.0.149.18,259.2889471724515,0.3606099864248218
NET_2642,2023-12-04 04:06:00,192.168.191.232,10.0.51.235,271.1687163590354,0.6532591524724674
NET_2643,2023-12-01 23:59:00,192.168.109.62,10.0.80.192,283.6683141861472,0.32328418518890056
NET_2644,2023-04-07 17:18:00,192.168.174.129,10.0.113.231,386.97144462774304,0.9605492924569059
NET_2645,2023-07-04 14:30:00,192.168.238.163,10.0.228.112,118.86241317456552,0.24223683055523393
NET_2646,2023-01-07 15:12:00,192.168.108.196,10.0.30.212,387.02568793368584,0.8981707586210024
NET_2647,2023-10-10 12:01:00,192.168.254.24,10.0.94.42,270.409953741394,0.8865123680748623
NET_2648,2023-12-04 18:45:00,192.168.1.7,10.0.10.128,199.2028329287932,0.5120103166019165
NET_2649,2023-09-01 09:48:00,192.168.161.160,10.0.77.68,62.348601191873264,0.9906933162728
NET_2650,2023-10-03 17:48:00,192.168.138.244,10.0.164.114,365.19964493176553,0.8805029313216893
NET_2651,2023-01-16 19:44:00,192.168.237.52,10.0.177.36,496.02395562785364,0.5365234829623222
NET_2652,2023-09-02 12:32:00,192.168.245.184,10.0.64.50,391.07712353782847,0.2821333264918594
NET_2653,2023-09-10 06:38:00,192.168.129.151,10.0.125.252,330.9762102673872,0.14741879798843194
NET_2654,2023-10-26 00:09:00,192.168.39.44,10.0.108.60,290.8332406602863,0.4030256420738134
NET_2655,2023-07-10 06:41:00,192.168.241.223,10.0.233.62,125.9228293070058,0.28695596261926104
NET_2656,2023-12-14 20:12:00,192.168.214.136,10.0.229.97,408.9931481070507,0.9951953647439472
NET_2657,2023-06-10 00:33:00,192.168.70.153,10.0.230.58,191.53845326041088,0.5733916583189581
NET_2658,2023-11-13 16:15:00,192.168.178.18,10.0.54.173,464.2372680775415,0.778403073133038
NET_2659,2023-02-21 16:53:00,192.168.215.176,10.0.17.236,54.65617705569873,0.7790595095761266
NET_2660,2023-10-02 01:39:00,192.168.228.83,10.0.63.47,84.72088994764178,0.4083750128856245
NET_2661,2023-12-08 08:06:00,192.168.203.175,10.0.163.50,33.218528240650905,0.8318655095034561
NET_2662,2023-06-13 06:25:00,192.168.112.249,10.0.67.184,390.66014236104485,0.07843966408620573
NET_2663,2023-07-11 14:04:00,192.168.39.220,10.0.16.180,104.2559663337859,0.4772625502111272
NET_2664,2023-12-13 21:57:00,192.168.218.205,10.0.71.222,249.50895248460208,0.38260983970108475
NET_2665,2023-10-08 10:10:00,192.168.208.134,10.0.86.3,419.062446565536,0.0846644266049138
NET_2666,2023-08-31 01:48:00,192.168.190.104,10.0.27.20,278.7300789611604,0.07475409076869177
NET_2667,2023-10-23 15:58:00,192.168.50.206,10.0.178.191,405.18693881283485,0.5065772800035327
NET_2668,2023-06-30 01:40:00,192.168.112.30,10.0.65.71,109.45809023650081,0.689232595561294
NET_2669,2023-09-28 06:11:00,192.168.150.122,10.0.88.129,346.3602581096967,0.24567623558453644
NET_2670,2023-08-29 08:04:00,192.168.169.97,10.0.204.86,396.82047111074354,0.0035264059136004278
NET_2671,2023-01-22 12:50:00,192.168.229.6,10.0.21.180,482.1334118602002,0.953234102498291
NET_2672,2023-12-27 13:15:00,192.168.111.63,10.0.226.176,302.3165094899653,0.5972467977710176
NET_2673,2023-06-27 16:15:00,192.168.204.251,10.0.206.23,323.3876760750885,0.2683815240156412
NET_2674,2023-11-13 10:49:00,192.168.61.204,10.0.83.175,134.78554501284688,0.5383145379413626
NET_2675,2023-07-04 18:30:00,192.168.66.90,10.0.133.249,371.70794151331563,0.0849658699534871
NET_2676,2023-03-02 06:48:00,192.168.193.169,10.0.159.196,30.734085414938047,0.8891310091050859
NET_2677,2023-04-09 07:47:00,192.168.195.19,10.0.97.220,314.727491464832,0.5454552570822828
NET_2678,2023-01-15 07:30:00,192.168.186.79,10.0.186.59,45.62334551201403,0.5352939484785623
NET_2679,2023-10-31 09:47:00,192.168.47.36,10.0.132.15,451.5370541644348,0.45784808844272784
NET_2680,2023-09-03 16:55:00,192.168.123.163,10.0.161.102,35.09837037205137,0.1034835897125711
NET_2681,2023-05-24 15:50:00,192.168.58.37,10.0.148.37,375.75118739261916,0.2711200759676572
NET_2682,2023-12-20 23:43:00,192.168.108.69,10.0.18.145,144.77109699230635,0.14726861047707396
NET_2683,2023-08-04 04:39:00,192.168.188.159,10.0.247.72,267.8916597468393,0.5926489146130828
NET_2684,2023-03-02 12:25:00,192.168.63.75,10.0.134.228,126.56652058586283,0.9185723988161527
NET_2685,2023-10-13 05:52:00,192.168.104.254,10.0.70.211,115.77205455696694,0.21617862976198665
NET_2686,2023-12-18 08:10:00,192.168.27.204,10.0.99.201,285.84847689200444,0.7624545991849773
NET_2687,2023-10-08 21:11:00,192.168.216.32,10.0.144.229,37.7763644390866,0.3773027579363052
NET_2688,2023-11-19 03:00:00,192.168.97.131,10.0.143.129,25.318296454101585,0.4037506704805627
NET_2689,2023-12-03 16:30:00,192.168.246.196,10.0.47.94,485.62069296254896,0.11927000824164513
NET_2690,2023-03-20 16:43:00,192.168.135.253,10.0.175.107,64.19490214980517,0.5177224532218402
NET_2691,2023-06-10 19:41:00,192.168.203.208,10.0.50.251,383.62956015614526,0.7432290066824236
NET_2692,2023-08-17 09:25:00,192.168.137.79,10.0.9.179,102.82110339532781,0.5750989010905035
NET_2693,2023-04-26 11:21:00,192.168.225.81,10.0.42.72,400.80102193576425,0.22464475087006386
NET_2694,2023-09-28 18:06:00,192.168.72.191,10.0.192.236,409.7871355901333,0.03423485969519258
NET_2695,2023-03-06 10:03:00,192.168.12.4,10.0.71.184,151.13774491645,0.9340234579550543
NET_2696,2023-01-25 01:23:00,192.168.62.22,10.0.26.21,27.590864478521148,0.9052671745153598
NET_2697,2023-06-18 11:45:00,192.168.36.40,10.0.145.11,33.5271652650876,0.20614766155062703
NET_2698,2023-07-28 00:03:00,192.168.134.131,10.0.166.180,163.75672464286052,0.6470291397988929
NET_2699,2023-11-14 02:04:00,192.168.42.97,10.0.66.89,327.6603699095643,0.45577560393011374
NET_2700,2023-10-08 05:36:00,192.168.61.171,10.0.243.254,354.52579448458215,0.1394499977682725
NET_2701,2023-07-02 00:25:00,192.168.12.206,10.0.114.90,411.22038635194576,0.2699898966549418
NET_2702,2023-02-06 20:46:00,192.168.245.126,10.0.102.227,225.8128969973778,0.06355196251861894
NET_2703,2023-02-16 10:27:00,192.168.89.242,10.0.222.105,135.08139788650846,0.3881884122393592
NET_2704,2023-10-05 21:33:00,192.168.13.1,10.0.18.36,492.8148157615573,0.6531302715514996
NET_2705,2023-11-29 03:35:00,192.168.98.107,10.0.234.18,433.82575792521686,0.7960007557872516
NET_2706,2023-06-25 18:55:00,192.168.42.89,10.0.57.164,54.648205320104246,0.030744309533298098
NET_2707,2023-01-26 16:29:00,192.168.167.56,10.0.182.71,255.52237300567117,0.9956536025435408
NET_2708,2023-04-20 16:25:00,192.168.1.208,10.0.185.237,69.97669818781753,0.3158941528025163
NET_2709,2023-05-24 13:04:00,192.168.169.139,10.0.13.167,389.96155249573104,0.7394754597352751
NET_2710,2023-05-04 11:37:00,192.168.191.209,10.0.97.204,321.58055588880063,0.3842398998985733
NET_2711,2023-03-29 05:57:00,192.168.85.91,10.0.223.107,374.1848225373025,0.024989370966310043
NET_2712,2023-07-27 20:29:00,192.168.233.126,10.0.251.25,66.90594836233808,0.46110017699155526
NET_2713,2023-10-01 08:39:00,192.168.148.47,10.0.101.156,226.47040404998683,0.15226011508441406
NET_2714,2023-09-01 12:08:00,192.168.87.237,10.0.98.114,259.9664440685242,0.6463960082796136
NET_2715,2023-06-17 09:55:00,192.168.210.162,10.0.24.143,79.47000611017533,0.6500297548801477
NET_2716,2023-03-27 12:48:00,192.168.245.43,10.0.76.119,90.30128601152441,0.07465996502590133
NET_2717,2023-01-16 12:51:00,192.168.54.109,10.0.76.164,212.2402975139818,0.26297728239760065
NET_2718,2023-04-15 17:48:00,192.168.135.87,10.0.28.32,331.0622468227427,0.6841078360514214
NET_2719,2023-11-02 11:09:00,192.168.148.41,10.0.23.154,378.1645407384017,0.15930284666519534
NET_2720,2023-02-24 08:18:00,192.168.94.165,10.0.206.74,499.3940161682769,0.03632822111635203
NET_2721,2023-05-05 16:59:00,192.168.137.113,10.0.35.176,247.36725252051954,0.7469086961916287
NET_2722,2023-07-09 12:03:00,192.168.74.179,10.0.234.239,303.9711843380222,0.22948593190520583
NET_2723,2023-06-19 09:50:00,192.168.106.48,10.0.161.222,113.87750331207295,0.5768721754262331
NET_2724,2023-07-24 16:59:00,192.168.70.191,10.0.145.14,330.22101280099616,0.41413949553971585
NET_2725,2023-04-09 05:05:00,192.168.99.122,10.0.196.197,338.2814746890268,0.9587928787080954
NET_2726,2023-08-12 03:26:00,192.168.2.93,10.0.162.125,452.01545054236067,0.7839328254193387
NET_2727,2023-04-07 11:43:00,192.168.193.169,10.0.37.124,430.3112203245202,0.4340642761220699
NET_2728,2023-01-30 08:11:00,192.168.44.32,10.0.223.235,395.9022453303118,0.6123101877142252
NET_2729,2023-09-15 14:41:00,192.168.48.8,10.0.131.181,67.53318534317287,0.23241790581103572
NET_2730,2023-07-01 21:26:00,192.168.205.170,10.0.112.66,126.74766554709392,0.2936122797027315
NET_2731,2023-08-18 15:50:00,192.168.238.80,10.0.158.35,155.71293775325677,0.4191311667191453
NET_2732,2023-03-21 09:26:00,192.168.229.4,10.0.136.110,233.129881455772,0.2920587008963884
NET_2733,2023-09-30 03:42:00,192.168.96.30,10.0.157.15,323.93774113291096,0.7750515651123555
NET_2734,2023-09-17 04:18:00,192.168.112.205,10.0.76.54,227.071038438239,0.09991983013047034
NET_2735,2023-10-09 06:46:00,192.168.245.155,10.0.64.191,244.53464529831882,0.28920166400981095
NET_2736,2023-10-21 20:50:00,192.168.151.205,10.0.150.214,36.34127995325063,0.007732772694666767
NET_2737,2023-12-12 10:06:00,192.168.98.6,10.0.239.232,190.81101182109677,0.24729510222116735
NET_2738,2023-02-25 06:56:00,192.168.109.154,10.0.160.132,202.28217625545622,0.3794187729089362
NET_2739,2023-10-09 07:57:00,192.168.155.248,10.0.51.21,472.1069249229239,0.588461534961369
NET_2740,2023-06-25 06:11:00,192.168.43.138,10.0.190.65,370.1972287328513,0.18383312950407904
NET_2741,2023-11-02 05:27:00,192.168.219.141,10.0.215.225,61.315682351342886,0.609179064940711
NET_2742,2023-05-24 03:52:00,192.168.109.171,10.0.181.120,145.48037629933074,0.5697680301788713
NET_2743,2023-01-23 18:36:00,192.168.15.102,10.0.99.41,430.3931187724997,0.3190734570357511
NET_2744,2023-03-15 23:00:00,192.168.151.177,10.0.162.243,194.5319919763466,0.7520809617067253
NET_2745,2023-02-23 06:37:00,192.168.50.243,10.0.17.163,11.699291669975608,0.0400993152539274
NET_2746,2023-01-25 00:16:00,192.168.229.205,10.0.106.5,258.7759055822267,0.5064580598160493
NET_2747,2023-04-13 18:57:00,192.168.115.21,10.0.225.89,33.28559606132536,0.6294217351878884
NET_2748,2023-04-11 16:08:00,192.168.201.213,10.0.109.88,25.65130930059192,0.5354770121184451
NET_2749,2023-08-23 18:18:00,192.168.155.20,10.0.85.222,69.75991605224169,0.07055890966677758
NET_2750,2023-09-26 11:35:00,192.168.88.216,10.0.52.134,389.50515672885734,0.3096469310367378
NET_2751,2023-06-29 07:47:00,192.168.210.181,10.0.39.147,490.2199854102176,0.3564151668716805
NET_2752,2023-09-10 05:17:00,192.168.130.219,10.0.40.8,5.125114754560243,0.5461096231585858
NET_2753,2023-01-02 12:48:00,192.168.196.137,10.0.234.97,286.13566348632,0.5337856158103222
NET_2754,2023-11-17 23:06:00,192.168.246.65,10.0.225.92,494.9039413032899,0.17222996947328928
NET_2755,2023-11-07 22:46:00,192.168.128.35,10.0.133.184,90.16667930708009,0.1321321911442458
NET_2756,2023-08-06 13:41:00,192.168.193.215,10.0.64.194,153.49588405649206,0.013255608491257842
NET_2757,2023-07-09 11:02:00,192.168.162.224,10.0.7.191,331.1752521323115,0.840377328585623
NET_2758,2023-05-13 21:06:00,192.168.71.94,10.0.94.68,434.7790869551855,0.11893409243061315
NET_2759,2023-08-06 14:24:00,192.168.73.150,10.0.254.223,76.89850760466312,0.9779118437200998
NET_2760,2023-11-25 07:56:00,192.168.226.152,10.0.98.243,427.90022066008913,0.9237740805112981
NET_2761,2023-11-10 12:54:00,192.168.40.98,10.0.240.27,434.152027963817,0.5561976759578198
NET_2762,2023-03-26 22:15:00,192.168.154.129,10.0.157.247,491.21538500804587,0.8548757278421887
NET_2763,2023-07-22 16:51:00,192.168.128.148,10.0.247.163,436.7699091019862,0.7779731440063707
NET_2764,2023-03-17 00:13:00,192.168.212.68,10.0.235.237,384.82873008515037,0.19260945655542805
NET_2765,2023-01-04 02:36:00,192.168.225.113,10.0.1.159,103.6080233063698,0.6242018674562251
NET_2766,2023-11-10 10:12:00,192.168.27.73,10.0.224.156,418.02468331348956,0.41243683186033164
NET_2767,2023-11-16 23:23:00,192.168.214.49,10.0.18.47,97.052169543656,0.945359100007548
NET_2768,2023-03-01 08:28:00,192.168.248.107,10.0.193.236,29.397685013910547,0.11691960151246594
NET_2769,2023-07-19 21:34:00,192.168.198.65,10.0.146.89,172.64422966368267,0.9936007772886634
NET_2770,2023-04-20 13:09:00,192.168.52.188,10.0.233.243,22.992845268674383,0.4744223209708265
NET_2771,2023-11-20 01:58:00,192.168.206.9,10.0.137.10,156.61869841387386,0.3560239659374391
NET_2772,2023-08-21 15:56:00,192.168.176.154,10.0.108.46,24.335708698137147,0.6636434954318224
NET_2773,2023-09-19 05:29:00,192.168.230.92,10.0.49.27,466.46734231148275,0.6420538636217056
